gsis_id,name,position,team,owner_name,is_starter,is_taxi,is_ir,sleeper_id,roster_fetched_at,age,years_exp,injury_status,nfl_status,draft_number,rookie_year,games,avg_opps,avg_targets,avg_carries,avg_snap_pct,avg_fpts,trend_opps,trend_snap,trend_season,baseline_source,trail_pts,season,week,source,pulled_at,proj_pass_att,proj_pass_yds,proj_pass_tds,proj_pass_int,proj_carries,proj_rush_yds,proj_rush_tds,proj_targets,proj_rec,proj_rec_yds,proj_rec_tds,proj_pts_ppr,proj_pts_half,proj_pts_std,proj_opps,proj_carry_share,proj_target_share,proj_pts_league,w_proj,E_opps,E_targets,E_carries,opponent,total_line,home,dvp_rank,mult,E_pts,pts_mix,depth_rank,prev_rank,confidence,conf,flag,why,peak_snap_3g,peak_opps_3g,role_games,role_opps,role_snap,ceiling_pts,median_pts
00-0040162,Dylan Sampson,RB,CLE,mastuhbruce,0,0,0,12469,2026-09-22T22:24:22Z,22.0,1,IR,RES,126.0,2025,1.0,1.75,0.6666666666666666,1.0833333333333333,0.06616666666666667,1.4600000000000002,0.0,0.0,current,75% current / 25% prior,4.033333333333334,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,,,,,,,,0.0,,,0.0,0.75,0.4,0.2,0.3,CAR,42.5,1,1.0,1.12,,75% projection,4.0,4.0,0.0,Low,IR,"0.4 exp opps (proj 0, recent 2) · RB4 · vs CAR (DvP 1, +12%) · Low confidence · IR",0.41,11.667,3.0,14.0,0.463,13.6,3.6
00-0039165,Zach Charbonnet,RB,SEA,MrMasculinity,0,0,0,9753,2026-09-22T22:24:22Z,25.7,3,PUP,RES,52.0,2023,0.0,13.0,1.5,11.5,0.48375,11.3375,0.205882,-0.002206,prior,prior season only,21.433333333333334,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,,,,,,,,0.0,,,0.0,1.0,0.0,0.0,0.0,WAS,40.5,0,32.0,0.888,,projection only,4.0,4.0,0.0,Low,PUP,"0.0 exp opps (proj 0, recent 13) · RB4 · vs WAS (DvP 32, -11%) · Low confidence · PUP",0.557,18.0,12.0,13.8,0.527,19.1,10.9
00-0037563,Malik Davis,RB,DAL,jakelotwin,0,0,0,8800,2026-09-22T22:24:22Z,27.8,4,IR,RES,,2022,0.0,5.7,0.5,5.2,0.207,4.06,1.739394,0.051091,prior,prior season only,8.766666666666667,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,,,,,,,,0.0,,,0.0,1.0,0.0,0.0,0.0,BAL,52.5,1,15.0,1.015,,projection only,4.0,4.0,0.0,Low,IR,"0.0 exp opps (proj 0, recent 6) · RB4 · vs BAL (DvP 15, +1%) · Low confidence · IR",0.457,13.667,2.0,16.5,0.515,11.8,2.1
00-0040730,RJ Harvey,RB,DEN,njmoses,0,0,0,12489,2026-09-22T22:24:22Z,25.6,1,Out,ACT,60.0,2025,1.0,8.25,3.8529411764705883,4.397058823529411,0.4877941176470588,9.113235294117647,0.0,0.0,current,75% current / 25% prior,10.333333333333334,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,6.06,23.88,0.17,2.43,2.05,15.17,0.1,7.58,6.55,5.53,8.49,0.23,0.075,7.58,0.75,8.4,2.8,5.6,LA,45.5,1,23.0,0.955,,75% projection,2.0,2.0,0.0,Low,OUT,"8.4 exp opps (proj 8, recent 8) · RB2 · 23% of team carries · vs LA (DvP 23, -5%) · Low confidence · OUT",0.65,20.0,9.0,16.8,0.573,22.0,8.1
00-0038551,Kendre Miller,RB,NO,njmoses,0,0,0,9757,2026-09-22T22:24:22Z,24.3,3,Out,ACT,71.0,2023,1.0,8.607142857142858,0.17857142857142858,8.428571428571429,0.2782142857142857,7.939285714285714,0.0,0.0,current,75% current / 25% prior,4.633333333333334,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,,,,,,,,0.0,,,0.0,0.75,2.2,0.0,2.1,LV,43.5,1,21.0,0.97,,75% projection,3.0,3.0,0.0,Low,OUT,"2.2 exp opps (proj 0, recent 9) · RB3 · vs LV (DvP 21, -3%) · Low confidence · OUT",0.363,10.333,0.0,,,10.0,4.9
00-0037197,Isiah Pacheco,RB,DET,tmag85,0,0,1,8205,2026-09-22T22:24:22Z,27.6,4,IR,RES,251.0,2022,0.0,11.076923076923077,2.0,9.076923076923077,0.5169230769230769,6.7153846153846155,0.027473,-0.008571,prior,prior season only,6.266666666666667,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,,,,,,,,0.0,,,0.0,1.0,0.0,0.0,0.0,NYJ,47.5,1,29.0,0.91,,projection only,4.0,4.0,0.0,Low,IR,"0.0 exp opps (proj 0, recent 11) · RB4 · vs NYJ (DvP 29, -9%) · Low confidence · IR",0.65,14.667,9.0,12.3,0.597,12.7,5.8
00-0037744,Trey McBride,TE,ARI,mastuhbruce,1,0,0,8130,2026-09-22T22:24:22Z,26.8,4,,ACT,55.0,2022,2.0,11.110294117647058,11.110294117647058,0.0,0.8583823529411766,20.620588235294118,-3.0,0.08,current,75% current / 25% prior,22.7,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,0.12,0.48,0.0,9.17,7.26,67.76,0.41,16.59,12.96,9.33,9.29,0.005,0.285,20.17,0.5,10.2,10.1,0.1,SF,47.5,0,31.0,0.895,19.2,50% projection,1.0,1.0,0.84,High,,"10.2 exp opps (proj 9, recent 11) · TE1 · 28% of team targets · vs SF (DvP 31, -10%) · High confidence",0.957,11.667,19.0,10.1,0.906,34.4,21.4
00-0038933,Dalton Kincaid,TE,BUF,MrMasculinity,1,0,0,10236,2026-09-22T22:24:22Z,26.9,3,,ACT,25.0,2023,2.0,6.270833333333333,6.270833333333333,0.0,0.6110416666666666,17.814583333333335,2.0,-0.06,current,75% current / 25% prior,19.266666666666666,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,6.54,4.75,62.69,0.29,12.75,10.37,8.0,6.54,,0.212,15.13,0.5,6.4,6.4,0.0,LAC,50.5,1,10.0,1.052,18.1,50% projection,1.0,1.0,0.96,High,,"6.4 exp opps (proj 7, recent 6) · TE1 · 21% of team targets · vs LAC (DvP 10, +5%) · High confidence",0.513,5.667,6.0,6.0,0.577,25.0,13.2
00-0034383,Dalton Schultz,TE,HOU,NegativeSquash,1,0,0,5001,2026-09-22T22:24:22Z,30.2,8,,ACT,137.0,2018,2.0,9.808823529411764,9.808823529411764,0.0,0.6801470588235294,15.175735294117647,6.0,0.02,current,75% current / 25% prior,18.933333333333334,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,5.98,4.54,47.82,0.19,10.43,8.17,5.9,5.98,,0.19,12.73,0.5,7.9,7.9,0.0,IND,43.5,0,6.0,1.082,17.1,50% projection,1.0,1.0,0.61,Med,,"7.9 exp opps (proj 6, recent 10) · TE1 · 19% of team targets · vs IND (DvP 6, +8%) · Med confidence",0.76,9.333,19.0,6.7,0.706,23.8,13.3
00-0030506,Travis Kelce,TE,KC,jakelotwin,1,0,0,1466,2026-09-22T22:24:22Z,37.0,13,,ACT,63.0,2013,2.0,7.602941176470589,7.588235294117647,0.014705882352941176,0.7897058823529411,16.041176470588237,6.0,0.14,current,75% current / 25% prior,16.3,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,5.97,4.71,53.32,0.33,12.0,9.64,7.28,5.97,,0.197,14.38,0.5,6.8,6.8,0.0,MIA,46.5,0,12.0,1.038,15.9,50% projection,1.0,1.0,0.79,High,,"6.8 exp opps (proj 6, recent 8) · TE1 · 20% of team targets · vs MIA (DvP 12, +4%) · High confidence",0.933,8.667,19.0,6.6,0.815,25.6,12.3
00-0033288,George Kittle,TE,SF,ohsobenji,0,0,0,4217,2026-09-22T22:24:22Z,33.0,9,,ACT,146.0,2017,2.0,4.965909090909091,4.943181818181818,0.022727272727272728,0.5554545454545454,11.620454545454544,-1.0,0.02,current,75% current / 25% prior,11.533333333333333,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,5.35,4.37,52.04,0.43,12.15,9.96,7.78,5.35,,0.188,14.34,0.5,5.2,5.1,0.0,ARI,47.5,1,13.0,1.03,13.3,50% projection,1.0,1.0,0.93,High,,"5.2 exp opps (proj 5, recent 5) · TE1 · 19% of team targets · vs ARI (DvP 13, +3%) · High confidence",0.913,8.333,12.0,6.2,0.799,27.9,16.3
00-0037838,Isaiah Likely,TE,NYG,jakelotwin,1,0,0,8131,2026-09-22T22:24:22Z,26.4,4,,ACT,139.0,2022,2.0,7.5,7.5,0.0,0.5856250000000001,14.822916666666668,2.0,0.2,current,75% current / 25% prior,16.266666666666666,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,4.64,3.78,43.56,0.23,9.49,7.6,5.71,4.64,,0.161,11.41,0.5,6.1,6.1,0.0,TEN,39.5,1,22.0,0.962,13.3,50% projection,1.0,1.0,0.62,Med,,"6.1 exp opps (proj 5, recent 8) · TE1 · 16% of team targets · vs TEN (DvP 22, -4%) · Med confidence",0.66,6.667,14.0,3.9,0.575,14.9,5.5
00-0039065,Sam LaPorta,TE,DET,Taylor894,1,0,0,10859,2026-09-22T22:24:22Z,25.7,3,,ACT,34.0,2023,2.0,6.986111111111111,6.986111111111111,0.0,0.8979166666666667,13.094444444444445,-1.0,0.17,current,75% current / 25% prior,15.1,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,0.06,0.28,0.0,5.92,4.52,50.0,0.36,11.75,9.49,7.23,5.9799999999999995,0.002,0.186,13.97,0.5,6.5,6.5,0.0,NYJ,47.5,1,29.0,0.91,13.2,50% projection,1.0,1.0,0.86,High,,"6.5 exp opps (proj 6, recent 7) · TE1 · 19% of team targets · vs NYJ (DvP 29, -9%) · High confidence",0.977,7.0,11.0,5.8,0.905,22.7,12.8
00-0034753,Mark Andrews,TE,BAL,Taylor894,1,0,0,5012,2026-09-22T22:24:22Z,31.0,8,,ACT,86.0,2018,2.0,6.051470588235294,5.904411764705882,0.14705882352941177,0.690514705882353,9.351470588235294,1.0,-0.01,current,75% current / 25% prior,9.733333333333334,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,0.35,1.75,0.01,5.57,4.49,50.77,0.31,11.67,9.43,7.18,5.92,0.012,0.202,13.91,0.5,6.0,5.7,0.2,DAL,52.5,0,7.0,1.075,12.7,50% projection,1.0,1.0,0.98,High,,"6.0 exp opps (proj 6, recent 6) · TE1 · 20% of team targets · vs DAL (DvP 7, +7%) · High confidence",0.787,6.667,19.0,4.9,0.627,17.3,8.6
00-0040128,Tyler Warren,TE,IND,Taylor894,1,0,0,12518,2026-09-22T22:24:22Z,24.3,1,,ACT,14.0,2025,2.0,6.610294117647059,6.147058823529411,0.4632352941176471,0.8920588235294118,12.034558823529412,3.0,-0.04,current,75% current / 25% prior,13.1,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,0.3,1.02,0.01,6.36,4.28,38.26,0.25,9.78,7.64,5.5,6.66,0.011,0.238,11.91,0.5,6.6,6.3,0.4,HOU,43.5,1,18.0,0.992,12.4,50% projection,1.0,1.0,0.99,High,,"6.6 exp opps (proj 7, recent 7) · TE1 · 24% of team targets · vs HOU (DvP 18, -1%) · High confidence",0.887,8.0,19.0,6.9,0.846,20.9,12.0
00-0036040,Juwan Johnson,TE,NO,ohsobenji,0,0,0,7002,2026-09-22T22:24:22Z,30.0,6,,ACT,,2020,2.0,5.625,5.625,0.0,0.70125,12.020588235294117,-3.0,-0.31,current,75% current / 25% prior,12.366666666666667,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,5.39,4.09,46.72,0.24,10.18,8.14,6.09,5.39,,0.169,12.25,0.5,5.5,5.5,0.0,LV,43.5,1,24.0,0.948,11.7,50% projection,1.0,1.0,0.96,High,,"5.5 exp opps (proj 5, recent 6) · TE1 · 17% of team targets · vs LV (DvP 24, -5%) · High confidence",0.95,9.333,19.0,5.9,0.743,19.9,13.6
00-0038996,Tucker Kraft,TE,GB,ohsobenji,1,0,0,9484,2026-09-22T22:24:22Z,25.9,3,,ACT,78.0,2023,2.0,4.78125,4.75,0.03125,0.83,8.5375,-3.0,0.32,current,75% current / 25% prior,6.833333333333333,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,5.46,3.82,48.91,0.44,11.36,9.45,7.54,5.46,,0.178,13.26,0.5,5.1,5.1,0.0,ATL,43.5,1,5.0,1.09,11.0,50% projection,1.0,1.0,0.88,High,,"5.1 exp opps (proj 5, recent 5) · TE1 · 18% of team targets · vs ATL (DvP 5, +9%) · High confidence",0.92,7.333,10.0,5.4,0.852,30.3,12.1
00-0033090,Hunter Henry,TE,NE,njmoses,1,0,0,3214,2026-09-22T22:24:22Z,31.8,10,,ACT,35.0,2016,2.0,4.279411764705882,4.279411764705882,0.0,0.8247794117647058,7.3544117647058815,2.0,0.15,current,75% current / 25% prior,9.566666666666666,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,5.57,4.25,43.78,0.24,10.07,7.95,5.82,5.57,,0.185,12.19,0.5,4.9,4.9,0.0,JAX,45.5,0,16.0,1.008,11.0,50% projection,1.0,1.0,0.77,High,,"4.9 exp opps (proj 6, recent 4) · TE1 · 18% of team targets · vs JAX (DvP 16, +1%) · High confidence",0.867,7.333,19.0,5.0,0.798,20.8,10.5
00-0038935,Brenton Strange,TE,JAX,mastuhbruce,0,0,0,9480,2026-09-22T22:24:22Z,25.7,3,,ACT,61.0,2023,2.0,3.125,3.125,0.0,0.7533333333333334,7.708333333333334,-1.0,0.15,current,75% current / 25% prior,12.066666666666668,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,4.75,3.7,36.83,0.24,8.82,6.97,5.11,4.75,,0.151,10.67,0.5,3.9,3.9,0.0,NE,45.5,1,28.0,0.918,10.4,50% projection,1.0,1.0,0.66,Med,,"3.9 exp opps (proj 5, recent 3) · TE1 · 15% of team targets · vs NE (DvP 28, -8%) · Med confidence",0.84,6.333,13.0,4.9,0.778,17.2,11.6
00-0035229,T.J. Hockenson,TE,MIN,NegativeSquash,1,0,0,5844,2026-09-22T22:24:22Z,29.2,7,,ACT,8.0,2019,2.0,4.491666666666667,4.475,0.016666666666666666,0.7010833333333334,9.192499999999999,-1.0,0.03,current,75% current / 25% prior,8.233333333333333,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,4.69,3.62,36.31,0.22,8.56,6.74,4.93,4.69,,0.162,10.38,0.5,4.6,4.6,0.0,TB,42.5,0,2.0,1.112,10.3,50% projection,1.0,1.0,0.96,High,,"4.6 exp opps (proj 5, recent 4) · TE1 · 16% of team targets · vs TB (DvP 2, +11%) · High confidence",0.87,6.667,17.0,4.5,0.767,15.2,9.9
00-0038041,Jake Ferguson,TE,DAL,tmag85,0,0,0,8110,2026-09-22T22:24:22Z,27.7,4,,ACT,129.0,2022,2.0,3.764705882352941,3.75,0.014705882352941176,0.6767647058823529,11.353676470588235,2.0,-0.16,current,75% current / 25% prior,9.299999999999999,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,5.18,3.88,36.12,0.26,9.08,7.14,5.19,5.18,,0.148,10.99,0.5,4.5,4.5,0.0,BAL,52.5,1,20.0,0.978,9.9,50% projection,1.0,1.0,0.73,High,,"4.5 exp opps (proj 5, recent 4) · TE1 · 15% of team targets · vs BAL (DvP 20, -2%) · High confidence",0.74,11.0,18.0,5.9,0.689,25.8,13.3
00-0040126,Colston Loveland,TE,CHI,NegativeSquash,1,0,0,12517,2026-09-22T22:24:22Z,22.5,1,,ACT,10.0,2025,2.0,3.171875,3.15625,0.015625,0.8099999999999999,3.0671875,1.0,-0.01,current,75% current / 25% prior,10.633333333333335,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,0.06,0.19,0.0,5.33,3.61,42.29,0.26,9.46,7.65,5.85,5.39,0.002,0.178,11.22,0.5,4.3,4.2,0.0,PHI,41.5,1,32.0,0.888,9.7,50% projection,1.0,1.0,0.59,Med,,"4.3 exp opps (proj 5, recent 3) · TE1 · 18% of team targets · vs PHI (DvP 32, -11%) · Med confidence",0.88,9.333,17.0,5.0,0.703,26.1,7.9
00-0040663,Harold Fannin Jr.,TE,CLE,MrMasculinity,1,0,0,12506,2026-09-22T22:24:22Z,22.2,1,,ACT,67.0,2025,2.0,5.15625,5.046875,0.109375,0.81984375,8.35,3.0,0.04,current,75% current / 25% prior,10.0,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,0.22,0.84,0.01,5.02,3.62,35.37,0.24,8.74,6.93,5.12,5.239999999999999,0.008,0.187,10.55,0.5,5.2,5.0,0.2,CAR,42.5,1,25.0,0.94,9.7,50% projection,1.0,1.0,0.98,High,,"5.2 exp opps (proj 5, recent 5) · TE1 · 19% of team targets · vs CAR (DvP 25, -6%) · High confidence",0.927,11.0,17.0,7.1,0.8,21.4,12.6
00-0040189,Oronde Gadsden II,TE,LAC,tmag85,0,0,0,12493,2026-09-22T22:24:22Z,23.2,1,,ACT,165.0,2025,2.0,2.65,2.65,0.0,0.389,7.8149999999999995,-0.0,0.26,current,75% current / 25% prior,7.433333333333334,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,4.82,3.28,41.43,0.21,8.66,7.02,5.38,4.82,,0.159,10.32,0.5,3.7,3.7,0.0,BUF,50.5,0,14.0,1.022,9.1,50% projection,1.0,1.0,0.55,Med,,"3.7 exp opps (proj 5, recent 3) · TE1 · 16% of team targets · vs BUF (DvP 14, +2%) · Med confidence",0.787,7.333,15.0,4.3,0.638,17.7,7.1
00-0036970,Kyle Pitts,TE,ATL,MrMasculinity,0,0,0,7553,2026-09-22T22:24:22Z,26.0,5,,ACT,4.0,2021,2.0,3.235294117647059,3.235294117647059,0.0,0.59875,4.0375,2.0,-0.25,current,75% current / 25% prior,5.933333333333334,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,4.99,3.55,40.46,0.26,9.18,7.4,5.62,4.99,,0.181,10.93,0.5,4.1,4.1,0.0,GB,43.5,0,15.0,1.015,8.6,50% projection,1.0,1.0,0.65,Med,,"4.1 exp opps (proj 5, recent 3) · TE1 · 18% of team targets · vs GB (DvP 15, +1%) · Med confidence",0.93,10.333,18.0,6.6,0.866,20.8,9.9
00-0039793,AJ Barner,TE,SEA,tmag85,1,0,0,11603,2026-09-22T22:24:22Z,24.4,2,,ACT,121.0,2024,2.0,2.6470588235294117,2.125,0.5220588235294118,0.8232352941176472,6.366176470588234,-0.0,-0.08,current,75% current / 25% prior,5.7,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,0.62,2.52,0.03,3.79,2.99,32.37,0.27,8.31,6.81,5.31,4.41,0.023,0.129,9.77,0.5,3.5,3.0,0.6,WAS,40.5,0,3.0,1.105,8.5,50% projection,1.0,1.0,0.6,Med,,"3.5 exp opps (proj 4, recent 3) · TE1 · 13% of team targets · vs WAS (DvP 3, +10%) · Med confidence",0.853,7.667,18.0,4.4,0.803,18.0,8.4
00-0041032,Kenyon Sadiq,TE,NYJ,mastuhbruce,0,0,0,13330,2026-09-22T22:24:22Z,21.6,0,,ACT,16.0,2026,2.0,3.5,3.0,0.5,0.39,7.550000000000001,-1.0,-0.06,current,75% current / 25% prior,8.8,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,0.05,0.22,0.0,3.04,2.25,20.76,0.12,5.09,3.96,2.84,3.09,0.002,0.102,6.19,0.5,3.3,3.0,0.3,DET,47.5,0,1.0,1.12,8.4,50% projection,2.0,2.0,0.71,High,,"3.3 exp opps (proj 3, recent 4) · TE2 · 10% of team targets · vs DET (DvP 1, +12%) · High confidence",0.39,3.5,1.0,4.0,0.42,12.1,8.8
00-0040737,Terrance Ferguson,TE,LA,tmag85,0,0,0,12487,2026-09-22T22:24:22Z,23.5,1,,ACT,46.0,2025,2.0,4.340909090909091,4.318181818181818,0.022727272727272728,0.5173863636363636,7.709090909090909,8.0,0.07,current,75% current / 25% prior,11.6,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,2.64,1.29,14.64,0.13,3.55,2.9,2.26,2.64,,0.079,4.18,0.5,3.5,3.5,0.0,DEN,45.5,0,23.0,0.955,7.5,50% projection,3.0,3.0,0.36,Low,,"3.5 exp opps (proj 3, recent 4) · TE3 · 8% of team targets · vs DEN (DvP 23, -5%) · Low confidence",0.727,4.667,7.0,3.4,0.607,14.3,3.6
00-0040584,Gunnar Helm,TE,TEN,Taylor894,0,0,0,12502,2026-09-22T22:24:22Z,24.0,1,,ACT,120.0,2025,2.0,3.484375,3.484375,0.0,0.74265625,5.2203124999999995,-3.0,0.11,current,75% current / 25% prior,4.8999999999999995,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,4.33,3.54,29.97,0.15,7.41,5.64,3.87,4.33,,0.142,9.21,0.5,3.9,3.9,0.0,NYG,39.5,0,11.0,1.045,7.4,50% projection,1.0,1.0,0.8,High,,"3.9 exp opps (proj 4, recent 3) · TE1 · 14% of team targets · vs NYG (DvP 11, +4%) · High confidence",0.737,6.333,16.0,3.6,0.582,12.1,5.8
00-0034351,Dallas Goedert,TE,PHI,Taylor894,1,0,0,5022,2026-09-22T22:24:22Z,31.7,8,Questionable,ACT,49.0,2018,2.0,3.9916666666666667,3.9916666666666667,0.0,0.6615,12.497499999999999,-3.0,-0.7,current,75% current / 25% prior,12.966666666666667,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,,,,,,,,0.0,,,0.0,0.5,2.0,2.0,0.0,CHI,41.5,0,19.0,0.985,6.4,50% projection,1.0,1.0,0.0,Low,QUESTIONABLE,"2.0 exp opps (proj 0, recent 4) · TE1 · vs CHI (DvP 19, -2%) · Low confidence · QUESTIONABLE",0.913,8.0,16.0,5.4,0.852,26.6,12.4
00-0040736,Mason Taylor,TE,NYJ,NegativeSquash,0,0,0,12498,2026-09-22T22:24:22Z,22.4,1,Questionable,ACT,42.0,2025,1.0,3.5,3.5,0.0,0.6976923076923076,3.059615384615385,0.0,0.0,current,75% current / 25% prior,6.833333333333333,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,2.24,1.67,13.08,0.08,3.44,2.61,1.77,2.24,,0.075,4.29,0.75,2.6,2.6,0.0,DET,47.5,0,1.0,1.12,5.5,75% projection,1.0,1.0,0.45,Med,QUESTIONABLE,"2.6 exp opps (proj 2, recent 4) · TE1 · 8% of team targets · vs DET (DvP 1, +12%) · Med confidence · QUESTIONABLE",0.91,8.333,14.0,4.9,0.8,16.0,7.1
00-0039338,Brock Bowers,TE,LV,ohsobenji,0,0,0,11604,2026-09-22T22:24:22Z,23.8,2,Out,ACT,13.0,2024,0.0,7.333333333333333,7.166666666666667,0.16666666666666666,0.8591666666666667,14.683333333333332,-0.174825,0.032063,prior,prior season only,15.066666666666668,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,0.23,0.74,0.01,7.09,5.69,51.97,0.41,13.45,10.61,7.77,7.32,0.01,0.233,16.33,1.0,7.3,7.1,0.2,NO,43.5,0,17.0,1.0,,projection only,1.0,1.0,0.0,Low,OUT,"7.3 exp opps (proj 7, recent 7) · TE1 · 23% of team targets · vs NO (DvP 17, +0%) · Low confidence · OUT",0.98,10.0,12.0,7.3,0.859,23.9,15.6
00-0037809,Chig Okonkwo,TE,WAS,jakelotwin,0,0,0,8210,2026-09-22T22:24:22Z,27.0,4,Out,ACT,143.0,2022,1.0,3.4117647058823533,3.4117647058823533,0.0,0.579264705882353,4.523529411764706,0.0,0.0,current,75% current / 25% prior,7.933333333333334,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,3.46,2.32,19.78,0.1,4.91,3.75,2.59,3.46,,0.123,6.06,0.75,3.4,3.4,0.0,SEA,40.5,1,8.0,1.068,,75% projection,1.0,1.0,0.0,Low,OUT,"3.4 exp opps (proj 3, recent 3) · TE1 · 12% of team targets · vs SEA (DvP 8, +7%) · Low confidence · OUT",0.767,7.0,18.0,4.6,0.633,14.7,9.1
00-0041483,Eli Stowers,TE,PHI,njmoses,0,0,1,13349,2026-09-22T22:24:22Z,23.4,0,IR,RES,54.0,2026,,,,,,,,,,,,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,,,,,,,,0.0,,,0.0,1.0,0.0,0.0,0.0,CHI,41.5,0,19.0,0.985,,projection only,5.0,5.0,0.0,Low,IR,"0.0 exp opps (proj 0) · TE5 · vs CHI (DvP 19, -2%) · Low confidence · IR",,,,,,,
00-0033885,David Njoku,TE,LAC,njmoses,0,0,0,4033,2026-09-22T22:24:22Z,30.2,9,Out,ACT,29.0,2017,2.0,4.090909090909091,4.090909090909091,0.0,0.4294318181818182,6.723863636363636,-2.0,-0.39,current,75% current / 25% prior,7.766666666666667,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,,,,,,,,0.0,,,0.0,0.5,2.0,2.0,0.0,BUF,50.5,0,14.0,1.022,,50% projection,3.0,3.0,0.0,Low,OUT,"2.0 exp opps (proj 0, recent 4) · TE3 · vs BUF (DvP 14, +2%) · Low confidence · OUT",0.853,6.667,11.0,4.7,0.695,15.2,8.2
00-0038543,Jaxon Smith-Njigba,WR,SEA,NegativeSquash,1,0,0,9488,2026-09-22T22:24:22Z,24.6,3,,ACT,20.0,2023,2.0,10.75,10.647058823529411,0.10294117647058823,0.7822794117647058,31.055147058823533,-0.0,-0.23,current,75% current / 25% prior,29.03333333333333,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,0.46,2.32,0.01,9.53,6.86,106.23,0.66,21.76,18.33,14.9,9.99,0.017,0.326,23.74,0.5,10.4,10.1,0.3,WAS,40.5,0,6.0,1.082,28.6,50% projection,1.0,1.0,0.93,High,,"10.4 exp opps (proj 10, recent 11) · WR1 · 33% of team targets · vs WAS (DvP 6, +8%) · High confidence",0.923,12.333,19.0,10.1,0.775,33.6,22.6
00-0036963,Amon-Ra St. Brown,WR,DET,jakelotwin,1,0,0,7547,2026-09-22T22:24:22Z,26.9,5,,ACT,112.0,2021,2.0,12.698529411764707,12.654411764705882,0.04411764705882353,0.9068382352941178,28.727205882352944,-1.0,0.05,current,75% current / 25% prior,30.933333333333334,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,0.28,1.58,0.01,9.59,6.66,83.64,0.65,19.15,15.82,12.49,9.87,0.011,0.302,19.14,0.5,11.3,11.1,0.2,NYJ,47.5,1,23.0,0.955,23.9,50% projection,1.0,1.0,0.78,High,,"11.3 exp opps (proj 10, recent 13) · WR1 · 30% of team targets · vs NYJ (DvP 23, -5%) · High confidence",0.947,14.0,18.0,11.2,0.904,38.0,20.0
00-0037239,Chris Olave,WR,NO,MrMasculinity,1,0,0,8144,2026-09-22T22:24:22Z,26.2,4,,ACT,11.0,2022,2.0,11.078125,11.0625,0.015625,0.84828125,23.237499999999997,-3.0,-0.02,current,75% current / 25% prior,26.900000000000002,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,0.05,0.19,0.0,8.92,5.77,80.37,0.61,17.5,14.61,11.73,8.97,0.002,0.28,17.49,0.5,10.0,10.0,0.0,LV,43.5,1,28.0,0.918,20.4,50% projection,1.0,1.0,0.81,High,,"10.0 exp opps (proj 9, recent 11) · WR1 · 28% of team targets · vs LV (DvP 28, -8%) · High confidence",0.9,13.333,18.0,10.0,0.844,28.6,15.8
