season,week,gsis_id,source,pulled_at,team,position,proj_pass_att,proj_pass_yds,proj_pass_tds,proj_pass_int,proj_carries,proj_rush_yds,proj_rush_tds,proj_targets,proj_rec,proj_rec_yds,proj_rec_tds,proj_pts_ppr,proj_pts_half,proj_pts_std,proj_opps,proj_carry_share,proj_target_share
2026,2,00-0036972,sleeper,2026-09-15T21:13:44Z,SF,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0036973,sleeper,2026-09-15T21:13:44Z,NO,RB,,,,,9.91,38.96,0.21,3.27,2.67,18.7,0.1,10.23,8.89,7.55,13.18,0.404,0.1
2026,2,00-0036980,sleeper,2026-09-15T21:13:44Z,PHI,WR,,,,,,,,0.17,0.1,1.18,0.01,0.27,0.22,0.17,0.17,,0.007
2026,2,00-0036984,sleeper,2026-09-15T21:13:44Z,ATL,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0036988,sleeper,2026-09-15T21:13:44Z,BUF,WR,,,,,,,,1.14,0.68,9.82,0.04,1.93,1.59,1.25,1.14,,0.038
2026,2,00-0036997,sleeper,2026-09-15T21:13:44Z,DAL,RB,,,,,19.28,91.85,0.54,3.15,2.6,18.09,0.13,17.47,16.17,14.87,22.43,0.699,0.095
2026,2,00-0037004,sleeper,2026-09-15T21:13:44Z,ARI,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0037005,sleeper,2026-09-15T21:13:44Z,CAR,TE,,,,,,,,1.67,1.19,10.3,0.11,2.87,2.28,1.68,1.67,,0.06
2026,2,00-0037011,sleeper,2026-09-15T21:13:44Z,WAS,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0037012,sleeper,2026-09-15T21:13:44Z,LAC,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0037013,sleeper,2026-09-15T21:13:44Z,NO,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0037031,sleeper,2026-09-15T21:13:44Z,CHI,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0037055,sleeper,2026-09-15T21:13:44Z,TEN,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0037077,sleeper,2026-09-15T21:13:44Z,DAL,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0037078,sleeper,2026-09-15T21:13:44Z,MIA,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0037085,sleeper,2026-09-15T21:13:44Z,DEN,RB,,,,,0.28,1.23,0.01,0.56,0.4,2.32,0.02,0.89,0.69,0.49,0.8400000000000001,0.011,0.018
2026,2,00-0037086,sleeper,2026-09-15T21:13:44Z,PHI,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0037091,sleeper,2026-09-15T21:13:44Z,GB,WR,,,,,0.18,1.01,0.01,0.23,0.12,1.64,0.01,0.51,0.45,0.39,0.41000000000000003,0.008,0.008
2026,2,00-0037093,sleeper,2026-09-15T21:13:44Z,LV,WR,,,,,,,,0.29,0.17,1.92,0.01,0.42,0.34,0.25,0.29,,0.01
2026,2,00-0037098,sleeper,2026-09-15T21:13:44Z,PHI,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0037112,sleeper,2026-09-15T21:13:44Z,SF,TE,,,,,,,,1.23,0.9,9.18,0.09,2.36,1.91,1.46,1.23,,0.041
2026,2,00-0037120,sleeper,2026-09-15T21:13:44Z,ATL,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0037132,sleeper,2026-09-15T21:13:44Z,PHI,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0037156,sleeper,2026-09-15T21:13:44Z,SEA,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0037157,sleeper,2026-09-15T21:13:44Z,ARI,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0037197,sleeper,2026-09-15T21:13:44Z,DET,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0037228,sleeper,2026-09-15T21:13:44Z,PIT,RB,,,,,12.06,52.04,0.24,3.22,2.97,18.17,0.12,12.08,10.59,9.11,15.280000000000001,0.46,0.106
2026,2,00-0037231,sleeper,2026-09-15T21:13:44Z,NO,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0037238,sleeper,2026-09-15T21:13:44Z,ATL,WR,,,,,0.06,0.28,0.0,7.98,4.81,66.6,0.43,14.12,11.71,9.31,8.040000000000001,0.002,0.28
2026,2,00-0037239,sleeper,2026-09-15T21:13:44Z,NO,WR,,,,,0.05,0.17,0.0,8.94,5.87,77.81,0.32,15.59,12.65,9.71,8.99,0.002,0.273
2026,2,00-0037240,sleeper,2026-09-15T21:13:44Z,DET,WR,,,,,0.59,3.37,0.03,6.57,3.77,61.48,0.36,12.62,10.74,8.85,7.16,0.022,0.207
2026,2,00-0037247,sleeper,2026-09-15T21:13:44Z,DAL,WR,,,,,0.06,0.3,0.0,7.4,4.99,85.44,0.46,16.34,13.84,11.35,7.46,0.002,0.223
2026,2,00-0037248,sleeper,2026-09-15T21:13:44Z,BUF,RB,,,,,15.86,80.69,0.63,2.89,2.52,17.49,0.16,17.01,15.75,14.49,18.75,0.542,0.097
2026,2,00-0037252,sleeper,2026-09-15T21:13:44Z,MIA,TE,,,,,,,,2.96,2.26,24.56,0.14,5.53,4.4,3.27,2.96,,0.115
2026,2,00-0037256,sleeper,2026-09-15T21:13:44Z,WAS,RB,,,,,5.86,27.62,0.18,2.82,2.86,19.49,0.13,9.4,7.97,6.54,8.68,0.207,0.098
2026,2,00-0037258,sleeper,2026-09-15T21:13:44Z,PHI,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0037261,sleeper,2026-09-15T21:13:44Z,BUF,WR,,,,,0.11,0.46,0.0,5.83,4.48,47.52,0.27,10.93,8.69,6.46,5.94,0.004,0.195
2026,2,00-0037263,sleeper,2026-09-15T21:13:44Z,ARI,RB,,,,,8.33,27.57,0.2,1.54,1.31,8.57,0.04,6.34,5.68,5.03,9.870000000000001,0.348,0.046
2026,2,00-0037276,sleeper,2026-09-15T21:13:44Z,NO,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0037277,sleeper,2026-09-15T21:13:44Z,ARI,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0037282,sleeper,2026-09-15T21:13:44Z,DAL,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0037291,sleeper,2026-09-15T21:13:44Z,LV,WR,,,,,0.24,0.97,0.01,4.78,2.55,39.36,0.21,7.89,6.61,5.34,5.0200000000000005,0.01,0.164
2026,2,00-0037292,sleeper,2026-09-15T21:13:44Z,IND,TE,,,,,,,,0.27,0.17,1.68,0.01,0.42,0.33,0.24,0.27,,0.009
2026,2,00-0037304,sleeper,2026-09-15T21:13:44Z,LV,RB,,,,,0.43,1.76,0.02,0.39,0.27,2.21,0.01,0.85,0.71,0.58,0.8200000000000001,0.018,0.013
2026,2,00-0037311,sleeper,2026-09-15T21:13:44Z,TB,TE,,,,,,,,0.03,0.02,0.17,0.0,0.04,0.04,0.03,0.03,,0.001
2026,2,00-0037317,sleeper,2026-09-15T21:13:44Z,ATL,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0037324,sleeper,2026-09-15T21:13:44Z,KC,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0037327,sleeper,2026-09-15T21:13:44Z,BAL,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0037329,sleeper,2026-09-15T21:13:44Z,CHI,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0037340,sleeper,2026-09-15T21:13:44Z,HOU,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0037380,sleeper,2026-09-15T21:13:44Z,CHI,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0037382,sleeper,2026-09-15T21:13:44Z,PIT,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0037410,sleeper,2026-09-15T21:13:44Z,DAL,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0037422,sleeper,2026-09-15T21:13:44Z,CIN,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0037475,sleeper,2026-09-15T21:13:44Z,NO,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0037487,sleeper,2026-09-15T21:13:44Z,LV,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0037509,sleeper,2026-09-15T21:13:44Z,SF,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0037524,sleeper,2026-09-15T21:13:44Z,DET,WR,,,,,,,,0.44,0.27,3.14,0.02,0.7,0.57,0.43,0.44,,0.014
2026,2,00-0037525,sleeper,2026-09-15T21:13:44Z,MIN,RB,,,,,10.41,57.07,0.39,1.18,1.05,6.97,0.06,10.11,9.58,9.06,11.59,0.411,0.038
2026,2,00-0037539,sleeper,2026-09-15T21:13:44Z,DEN,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0037545,sleeper,2026-09-15T21:13:44Z,SEA,WR,,,,,0.71,4.64,0.02,4.04,2.48,36.54,0.18,7.81,6.57,5.33,4.75,0.024,0.139
2026,2,00-0037557,sleeper,2026-09-15T21:13:44Z,LA,RB,,,,,0.28,1.45,0.01,0.02,0.02,0.12,0.0,0.25,0.24,0.23,0.30000000000000004,0.01,0.001
2026,2,00-0037563,sleeper,2026-09-15T21:13:44Z,DAL,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0037570,sleeper,2026-09-15T21:13:44Z,TB,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0037594,sleeper,2026-09-15T21:13:44Z,TEN,RB,,,,,0.44,1.79,0.01,0.11,0.07,0.42,0.0,0.35,0.32,0.28,0.55,0.02,0.004
2026,2,00-0037614,sleeper,2026-09-15T21:13:44Z,CAR,WR,,,,,0.09,0.34,0.0,0.61,0.37,3.74,0.03,0.98,0.8,0.61,0.7,0.003,0.022
2026,2,00-0037617,sleeper,2026-09-15T21:13:44Z,NE,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0037664,sleeper,2026-09-15T21:13:44Z,IND,WR,,,,,0.06,0.24,0.0,5.81,3.21,61.12,0.36,11.54,9.93,8.33,5.869999999999999,0.002,0.203
2026,2,00-0037666,sleeper,2026-09-15T21:13:44Z,MIA,WR,,,,,,,,0.27,0.17,2.09,0.02,0.47,0.39,0.31,0.27,,0.011
2026,2,00-0037708,sleeper,2026-09-15T21:13:44Z,CHI,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0037740,sleeper,2026-09-15T21:13:44Z,NYJ,WR,,,,,0.17,0.56,0.0,8.88,5.54,63.81,0.49,14.97,12.21,9.44,9.05,0.006,0.3
2026,2,00-0037741,sleeper,2026-09-15T21:13:44Z,ATL,WR,,,,,0.03,0.13,0.0,2.83,1.44,18.78,0.14,4.19,3.47,2.75,2.86,0.001,0.099
2026,2,00-0037742,sleeper,2026-09-15T21:13:44Z,WAS,WR,,,,,0.14,0.73,0.01,0.22,0.13,1.62,0.01,0.47,0.4,0.34,0.36,0.005,0.008
2026,2,00-0037744,sleeper,2026-09-15T21:13:44Z,ARI,TE,,,,,,,,9.11,6.86,63.75,0.28,14.91,11.48,8.05,9.11,,0.275
2026,2,00-0037745,sleeper,2026-09-15T21:13:44Z,SEA,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0037746,sleeper,2026-09-15T21:13:44Z,ATL,RB,,,,,7.08,30.08,0.26,0.87,0.69,4.65,0.04,5.89,5.55,5.2,7.95,0.241,0.031
2026,2,00-0037755,sleeper,2026-09-15T21:13:44Z,NYJ,TE,,,,,,,,0.18,0.12,1.3,0.01,0.31,0.25,0.19,0.18,,0.006
2026,2,00-0037801,sleeper,2026-09-15T21:13:44Z,DAL,WR,,,,,1.02,6.16,0.03,1.54,1.02,15.63,0.1,3.97,3.46,2.95,2.56,0.037,0.046
2026,2,00-0037805,sleeper,2026-09-15T21:13:44Z,NYJ,TE,,,,,,,,0.55,0.43,3.24,0.03,0.92,0.71,0.49,0.55,,0.019
2026,2,00-0037809,sleeper,2026-09-15T21:13:44Z,WAS,TE,,,,,,,,4.3,3.45,36.96,0.2,8.34,6.62,4.9,4.3,,0.15
2026,2,00-0037816,sleeper,2026-09-15T21:13:44Z,NE,WR,,,,,,,,4.97,3.2,42.62,0.26,9.01,7.41,5.81,4.97,,0.163
2026,2,00-0037828,sleeper,2026-09-15T21:13:44Z,PHI,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0037834,sleeper,2026-09-15T21:13:44Z,SF,QB,31.86,258.88,2.12,0.73,3.98,15.52,0.21,,,,,20.81,20.81,20.81,3.98,0.148,
2026,2,00-0037837,sleeper,2026-09-15T21:13:44Z,NYG,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0037838,sleeper,2026-09-15T21:13:44Z,NYG,TE,,,,,,,,4.99,3.87,37.25,0.29,9.35,7.42,5.48,4.99,,0.175
2026,2,00-0037840,sleeper,2026-09-15T21:13:44Z,LA,RB,,,,,14.82,84.29,0.79,2.57,2.02,12.62,0.1,16.98,15.98,14.97,17.39,0.529,0.082
2026,2,00-0038040,sleeper,2026-09-15T21:13:44Z,NO,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038041,sleeper,2026-09-15T21:13:44Z,DAL,TE,,,,,,,,4.9,4.05,39.13,0.34,10.01,7.98,5.96,4.9,,0.148
2026,2,00-0038046,sleeper,2026-09-15T21:13:44Z,LAC,TE,,,,,0.1,0.43,0.0,2.25,1.72,15.71,0.1,3.99,3.12,2.26,2.35,0.004,0.075
2026,2,00-0038090,sleeper,2026-09-15T21:13:44Z,GB,WR,,,,,0.07,0.39,0.0,0.67,0.39,5.07,0.03,1.14,0.94,0.75,0.74,0.003,0.022
2026,2,00-0038092,sleeper,2026-09-15T21:13:44Z,PHI,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038098,sleeper,2026-09-15T21:13:44Z,GB,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038102,sleeper,2026-09-15T21:13:44Z,CAR,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038104,sleeper,2026-09-15T21:13:44Z,KC,WR,,,,,,,,3.32,1.78,31.28,0.18,6.01,5.12,4.23,3.32,,0.11
2026,2,00-0038108,sleeper,2026-09-15T21:13:44Z,NYJ,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038115,sleeper,2026-09-15T21:13:44Z,TEN,TE,,,,,,,,2.37,1.69,16.76,0.09,3.93,3.09,2.24,2.37,,0.078
2026,2,00-0038117,sleeper,2026-09-15T21:13:44Z,TEN,WR,,,,,0.2,0.96,0.01,5.76,3.3,34.05,0.14,7.65,6.0,4.35,5.96,0.009,0.188
2026,2,00-0038120,sleeper,2026-09-15T21:13:44Z,NYJ,RB,,,,,14.95,63.62,0.34,3.21,2.79,19.88,0.11,13.79,12.39,10.99,18.16,0.563,0.109
2026,2,00-0038124,sleeper,2026-09-15T21:13:44Z,GB,WR,,,,,0.14,0.76,0.01,6.78,4.02,70.79,0.6,14.84,12.84,10.83,6.92,0.006,0.226
2026,2,00-0038128,sleeper,2026-09-15T21:13:44Z,MIA,QB,26.89,195.63,1.2,0.35,7.5,34.7,0.39,,,,,17.94,17.94,17.94,7.5,0.277,
2026,2,00-0038129,sleeper,2026-09-15T21:13:44Z,TB,TE,,,,,,,,4.22,2.97,27.87,0.19,6.92,5.43,3.95,4.22,,0.144
2026,2,00-0038134,sleeper,2026-09-15T21:13:44Z,KC,RB,,,,,16.83,67.01,0.64,3.54,3.19,23.79,0.04,16.27,14.68,13.08,20.369999999999997,0.651,0.117
2026,2,00-0038145,sleeper,2026-09-15T21:13:44Z,KC,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038181,sleeper,2026-09-15T21:13:44Z,DET,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038359,sleeper,2026-09-15T21:13:44Z,LA,WR,,,,,0.09,0.53,0.0,0.54,0.35,4.8,0.02,1.04,0.87,0.69,0.63,0.003,0.017
2026,2,00-0038389,sleeper,2026-09-15T21:13:44Z,DAL,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038391,sleeper,2026-09-15T21:13:44Z,CIN,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038393,sleeper,2026-09-15T21:13:44Z,PHI,WR,,,,,0.05,0.23,0.0,4.24,2.65,36.04,0.3,8.13,6.8,5.48,4.29,0.002,0.168
2026,2,00-0038394,sleeper,2026-09-15T21:13:44Z,IND,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038396,sleeper,2026-09-15T21:13:44Z,NYG,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038397,sleeper,2026-09-15T21:13:44Z,ARI,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038400,sleeper,2026-09-15T21:13:44Z,PHI,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038406,sleeper,2026-09-15T21:13:44Z,DAL,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038409,sleeper,2026-09-15T21:13:44Z,PIT,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038416,sleeper,2026-09-15T21:13:44Z,CHI,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038440,sleeper,2026-09-15T21:13:44Z,CHI,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038454,sleeper,2026-09-15T21:13:44Z,LAC,RB,,,,,5.8,30.76,0.13,1.5,1.26,8.41,0.06,6.25,5.62,4.99,7.3,0.213,0.05
2026,2,00-0038458,sleeper,2026-09-15T21:13:44Z,HOU,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038476,sleeper,2026-09-15T21:13:44Z,NE,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038488,sleeper,2026-09-15T21:13:44Z,SEA,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038492,sleeper,2026-09-15T21:13:44Z,KC,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038496,sleeper,2026-09-15T21:13:44Z,PHI,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038498,sleeper,2026-09-15T21:13:44Z,PHI,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038519,sleeper,2026-09-15T21:13:44Z,KC,WR,,,,,0.03,0.13,0.0,0.08,0.04,0.72,0.0,0.15,0.13,0.11,0.11,0.001,0.003
2026,2,00-0038542,sleeper,2026-09-15T21:13:44Z,ATL,RB,,,,,19.33,95.57,0.73,5.15,4.2,31.0,0.18,22.25,20.15,18.04,24.479999999999997,0.658,0.181
2026,2,00-0038543,sleeper,2026-09-15T21:13:44Z,SEA,WR,,,,,0.48,2.44,0.01,9.13,6.76,95.7,0.48,19.55,16.17,12.8,9.610000000000001,0.017,0.314
2026,2,00-0038544,sleeper,2026-09-15T21:13:44Z,LAC,WR,,,,,0.18,0.68,0.0,5.44,3.32,43.99,0.36,9.97,8.31,6.65,5.62,0.007,0.18
2026,2,00-0038547,sleeper,2026-09-15T21:13:44Z,DAL,TE,,,,,,,,0.89,0.66,7.24,0.05,1.68,1.35,1.03,0.89,,0.027
2026,2,00-0038550,sleeper,2026-09-15T21:13:44Z,TEN,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038551,sleeper,2026-09-15T21:13:44Z,NO,RB,,,,,6.57,23.46,0.19,1.03,0.91,6.23,0.03,5.17,4.71,4.26,7.6000000000000005,0.268,0.031
2026,2,00-0038555,sleeper,2026-09-15T21:13:44Z,PHI,RB,,,,,3.47,17.1,0.15,0.49,0.36,3.08,0.03,3.44,3.26,3.08,3.96,0.114,0.019
2026,2,00-0038558,sleeper,2026-09-15T21:13:44Z,PIT,TE,,,,,,,,2.65,2.01,19.55,0.14,4.81,3.81,2.81,2.65,,0.087
2026,2,00-0038559,sleeper,2026-09-15T21:13:44Z,ARI,WR,,,,,0.05,0.18,0.0,6.28,3.72,49.78,0.23,10.13,8.27,6.41,6.33,0.002,0.189
2026,2,00-0038563,sleeper,2026-09-15T21:13:44Z,LV,WR,,,,,0.48,2.28,0.02,5.31,2.77,38.67,0.2,8.18,6.8,5.41,5.789999999999999,0.02,0.182
2026,2,00-0038564,sleeper,2026-09-15T21:13:44Z,NE,TE,,,,,,,,0.13,0.1,0.94,0.01,0.23,0.18,0.13,0.13,,0.004
2026,2,00-0038573,sleeper,2026-09-15T21:13:44Z,LAC,WR,,,,,0.13,0.59,0.0,0.07,0.05,0.44,0.0,0.19,0.16,0.14,0.2,0.005,0.002
2026,2,00-0038576,sleeper,2026-09-15T21:13:44Z,NYG,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038579,sleeper,2026-09-15T21:13:44Z,LV,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038589,sleeper,2026-09-15T21:13:44Z,GB,TE,,,,,,,,0.21,0.17,1.55,0.01,0.4,0.32,0.23,0.21,,0.007
2026,2,00-0038590,sleeper,2026-09-15T21:13:44Z,LV,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038597,sleeper,2026-09-15T21:13:44Z,CIN,RB,,,,,15.57,57.85,0.44,4.55,3.82,19.34,0.22,15.46,13.55,11.64,20.12,0.644,0.14
2026,2,00-0038606,sleeper,2026-09-15T21:13:44Z,JAX,WR,,,,,0.47,1.13,0.01,6.8,3.86,52.35,0.28,10.97,9.04,7.11,7.27,0.018,0.212
2026,2,00-0038608,sleeper,2026-09-15T21:13:44Z,HOU,WR,,,,,,,,3.2,1.98,30.97,0.26,6.66,5.67,4.68,3.2,,0.109
2026,2,00-0038611,sleeper,2026-09-15T21:13:44Z,JAX,RB,,,,,8.93,36.51,0.34,0.69,0.49,3.17,0.02,6.59,6.35,6.1,9.62,0.337,0.021
2026,2,00-0038618,sleeper,2026-09-15T21:13:44Z,HOU,WR,,,,,0.07,0.43,0.0,3.2,1.75,25.32,0.21,5.61,4.74,3.86,3.27,0.003,0.109
2026,2,00-0038619,sleeper,2026-09-15T21:13:44Z,CIN,WR,,,,,0.2,0.77,0.01,2.79,1.53,19.96,0.16,4.6,3.84,3.07,2.99,0.008,0.086
2026,2,00-0038621,sleeper,2026-09-15T21:13:44Z,NE,WR,,,,,0.35,1.32,0.01,4.4,3.18,39.11,0.16,8.24,6.65,5.06,4.75,0.013,0.145
2026,2,00-0038622,sleeper,2026-09-15T21:13:44Z,HOU,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038640,sleeper,2026-09-15T21:13:44Z,ARI,WR,,,,,,,,0.25,0.12,1.5,0.01,0.32,0.26,0.2,0.25,,0.008
2026,2,00-0038643,sleeper,2026-09-15T21:13:44Z,SF,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038647,sleeper,2026-09-15T21:13:44Z,LV,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038658,sleeper,2026-09-15T21:13:44Z,SF,QB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038667,sleeper,2026-09-15T21:13:44Z,CAR,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038678,sleeper,2026-09-15T21:13:44Z,PHI,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038679,sleeper,2026-09-15T21:13:44Z,BUF,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038685,sleeper,2026-09-15T21:13:44Z,GB,RB,,,,,6.32,30.23,0.23,2.18,1.77,11.9,0.12,8.04,7.16,6.28,8.5,0.271,0.073
2026,2,00-0038705,sleeper,2026-09-15T21:13:44Z,DAL,RB,,,,,3.64,24.98,0.08,0.98,0.8,6.54,0.05,4.74,4.34,3.94,4.62,0.132,0.03
2026,2,00-0038710,sleeper,2026-09-15T21:13:44Z,CLE,TE,,,,,,,,1.02,0.67,6.71,0.06,1.68,1.34,1.01,1.02,,0.039
2026,2,00-0038720,sleeper,2026-09-15T21:13:44Z,NE,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038728,sleeper,2026-09-15T21:13:44Z,HOU,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038735,sleeper,2026-09-15T21:13:44Z,DAL,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038738,sleeper,2026-09-15T21:13:44Z,DAL,RB,,,,,0.68,3.21,0.02,0.68,0.56,5.19,0.04,1.74,1.46,1.18,1.36,0.025,0.021
2026,2,00-0038740,sleeper,2026-09-15T21:13:44Z,NO,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038752,sleeper,2026-09-15T21:13:44Z,SEA,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038783,sleeper,2026-09-15T21:13:44Z,DEN,TE,,,,,,,,0.18,0.13,1.06,0.01,0.28,0.22,0.15,0.18,,0.006
2026,2,00-0038794,sleeper,2026-09-15T21:13:44Z,CLE,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038797,sleeper,2026-09-15T21:13:44Z,SEA,RB,,,,,2.58,12.78,0.08,0.18,0.16,1.1,0.01,2.03,1.95,1.88,2.7600000000000002,0.089,0.006
2026,2,00-0038809,sleeper,2026-09-15T21:13:44Z,MIA,TE,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038824,sleeper,2026-09-15T21:13:44Z,MIA,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038839,sleeper,2026-09-15T21:13:44Z,HOU,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038840,sleeper,2026-09-15T21:13:44Z,CAR,WR,,,,,,,,0.01,0.0,0.04,0.0,0.01,0.01,0.01,0.01,,0.0
2026,2,00-0038883,sleeper,2026-09-15T21:13:44Z,PIT,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038891,sleeper,2026-09-15T21:13:44Z,LV,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038896,sleeper,2026-09-15T21:13:44Z,DET,RB,,,,,0.74,3.76,0.04,0.44,0.34,2.22,0.02,1.24,1.07,0.9,1.18,0.028,0.014
2026,2,00-0038911,sleeper,2026-09-15T21:13:44Z,DET,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038930,sleeper,2026-09-15T21:13:44Z,MIA,RB,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038933,sleeper,2026-09-15T21:13:44Z,BUF,TE,,,,,,,,6.0,4.72,52.04,0.37,12.16,9.8,7.43,6.0,,0.201
2026,2,00-0038935,sleeper,2026-09-15T21:13:44Z,JAX,TE,,,,,,,,4.85,3.45,34.12,0.17,7.88,6.16,4.43,4.85,,0.151
2026,2,00-0038938,sleeper,2026-09-15T21:13:44Z,NYG,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038941,sleeper,2026-09-15T21:13:44Z,LA,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038951,sleeper,2026-09-15T21:13:44Z,TB,RB,,,,,2.11,8.48,0.12,0.15,0.12,0.8,0.01,1.81,1.75,1.69,2.26,0.072,0.005
2026,2,00-0038953,sleeper,2026-09-15T21:13:44Z,ATL,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038976,sleeper,2026-09-15T21:13:44Z,DEN,WR,,,,,0.44,1.82,0.02,1.68,1.14,12.23,0.07,3.07,2.5,1.93,2.12,0.017,0.054
2026,2,00-0038977,sleeper,2026-09-15T21:13:44Z,HOU,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038979,sleeper,2026-09-15T21:13:44Z,NO,WR,,,,,,,,,,,,,,,0.0,,
2026,2,00-0038994,sleeper,2026-09-15T21:13:44Z,MIN,WR,,,,,0.27,2.36,0.02,5.59,3.41,49.44,0.41,11.14,9.44,7.74,5.859999999999999,0.011,0.181
2026,2,00-0038996,sleeper,2026-09-15T21:13:44Z,GB,TE,,,,,,,,5.03,3.85,50.19,0.49,11.85,9.92,7.99,5.03,,0.168
